Tabelle: 12411-09i
Bevölkerungsstand nach Altersjahren (90);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
- Gemeinden - Stichtag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher);Bevölkerungsstand (Basis Zensus 2022 und früher)
31.12.2024;05766;    Lippe, Kreis;347149;3038;3176;3356;3536;3446;3434;3608;3645;3692;3582;3486;3461;3516;3348;3543;3492;3623;3677;3674;3502;3500;3467;3378;3445;3661;3631;3674;3762;3736;3790;3820;3926;4011;4147;4223;4230;4317;4330;4250;4229;4113;4002;4123;4125;4135;3935;3718;3734;3864;3709;3675;3792;4201;4759;4782;5416;5546;5635;5893;5690;5812;5744;5574;5538;5380;5233;4796;4796;4524;4275;3984;3886;3771;3621;3725;3491;3150;2764;2350;1829;2458;2503;2205;2706;2720;2581;2304;1873;1684;1372;4291
31.12.2024;05770;    Minden-Lübbecke, Kreis;320557;2722;2781;2964;3203;3176;3247;3186;3310;3415;3203;3330;3138;3145;3138;3252;3168;3346;3381;3352;3322;3135;3131;3084;3225;3358;3426;3486;3484;3594;3549;3609;3747;3839;3973;4152;4037;4215;4062;4024;3728;3851;3915;3915;3766;3794;3663;3730;3572;3629;3440;3642;3659;4028;4522;4515;4885;5202;5363;5242;5263;5447;5374;5163;5162;4967;4910;4528;4350;4123;3796;3631;3460;3340;3292;3231;3118;2669;2366;2126;1537;2188;2114;2049;2344;2445;2323;1980;1790;1445;1223;3833
31.12.2024;05774;    Paderborn, Kreis;315912;2794;2787;3008;3225;3199;3160;3139;3222;3232;3242;3159;3018;3092;3050;3074;3154;3103;3298;3244;3498;3709;3830;3822;4069;4286;4258;4238;4336;4220;4111;4143;4192;4322;4116;4343;4285;4271;4273;4226;4170;4081;3936;3915;3961;3956;3784;3552;3719;3707;3596;3530;3657;3851;4200;4279;4530;4702;4842;4905;4894;4855;4750;4800;4617;4498;4441;4166;4026;3886;3743;3518;3239;3034;3018;2831;2644;2343;2037;1817;1318;1780;1730;1689;1954;1967;1859;1632;1411;1068;904;2822
31.12.2024;059;  Arnsberg, Regierungsbezirk;3571898;29559;31089;32668;34229;33726;33838;34282;35156;34734;34039;33850;32508;32813;31929;33098;32817;34189;34184;34148;34806;35754;35855;37303;39023;41390;42086;43217;44456;43684;42904;43576;45074;45571;46600;48315;46434;47716;46746;45958;43889;43974;44184;45220;44630;44333;42043;41479;41355;41525;39968;40296;41246;44677;48925;51285;55747;57964;57983;59533;59474;59958;58333;55891;54455;52409;50882;48256;46776;44532;42287;41597;38790;37980;36079;34677;34684;30555;27416;24029;19785;24720;24009;22725;26039;25961;24259;21220;18281;15292;12587;38380
31.12.2024;05911;    Bochum, krfr. Stadt;358676;2920;3044;2954;3227;3135;3113;3282;3221;3118;3167;3155;2964;3071;2911;2993;2838;3025;2988;3116;3417;3857;4064;4346;4826;5351;5283;5359;5578;5449;5157;5359;5299;5079;5307;5243;4991;5039;4909;4701;4503;4501;4633;4616;4488;4493;4075;4098;3949;3987;3788;3937;3863;4132;4519;4769;5325;5465;5322;5576;5464;5433;5367;5232;5122;4825;4813;4703;4419;4415;4003;4116;3796;3786;3546;3402;3579;3097;2686;2381;2007;2450;2437;2261;2547;2548;2419;2116;1767;1602;1309;4133
31.12.2024;05913;    Dortmund, krfr. Stadt;603462;5385;5522;5694;5986;5826;5870;5942;6058;6055;5959;5861;5640;5666;5396;5675;5550;5843;5825;5828;6057;6564;6706;7296;7598;8109;8541;8721;9037;8702;8562;8570;8796;8637;8661;8903;8477;8450;8297;7919;7685;7718;7777;7875;7802;7837;7338;7153;7248;7147;6967;6833;7033;7486;8027;8242;8815;9172;8842;9265;9089;9012;8911;8369;7993;7923;7629;7068;6888;6714;6334;6298;5902;5814;5376;5218;5226;4723;4176;3739;3263;3945;3744;3540;3992;3932;3816;3298;2841;2343;1963;5937
31.12.2024;05914;    Hagen, krfr. Stadt;190384;1754;1855;1949;2042;1979;1952;1956;1990;1924;1993;1940;1850;1850;1863;2002;1891;1999;1914;1988;1958;2001;2093;2087;2225;2269;2231;2377;2402;2305;2282;2274;2446;2480;2433;2610;2466;2623;2521;2508;2241;2427;2254;2400;2328;2339;2309;2155;2188;2212;2114;2135;2257;2343;2438;2637;2873;3022;3021;2934;3092;3042;2915;2871;2851;2679;2576;2414;2343;2170;2072;2092;1806;1877;1773;1764;1679;1522;1489;1161;1037;1309;1237;1197;1431;1342;1215;1031;938;787;657;2106
31.12.2024;05915;    Hamm, krfr. Stadt;179968;1517;1591;1698;1685;1707;1747;1747;1878;1829;1737;1765;1773;1673;1672;1816;1813;1871;1876;1823;1993;1977;2091;2023;2159;2321;2223;2264;2237;2275;2183;2172;2268;2294;2240;2459;2368;2384;2388;2291;2171;2261;2175;2293;2263;2364;2191;2203;2262;2326;2149;2171;2142;2336;2475;2596;2693;2707;2737;2687;2721;2832;2659;2537;2571;2450;2364;2396;2206;2122;2065;2018;1922;1838;1869;1681;1672;1565;1338;1178;923;1192;1210;1046;1224;1282;1146;998;835;643;570;1865
31.12.2024;05916;    Herne, krfr. Stadt;155851;1382;1436;1581;1501;1529;1553;1530;1573;1503;1529;1506;1477;1463;1485;1467;1516;1511;1516;1541;1533;1609;1613;1669;1834;1957;1946;1992;1979;2009;1844;1953;1978;2020;2086;2063;2082;2102;1967;1951;1845;1851;1788;1900;1956;1991;1788;1778;1870;1891;1800;1833;1928;2114;2174;2323;2458;2366;2389;2396;2434;2457;2420;2331;2322;2226;2080;1999;1931;1848;1814;1725;1666;1587;1542;1400;1497;1300;1241;1069;896;1062;1081;907;1056;1016;1019;884;772;668;558;1818
31.12.2024;05954;    Ennepe-Ruhr-Kreis;314167;2456;2611;2784;2938;2854;2893;2911;2970;3023;2903;2895;2734;2764;2637;2720;2654;2781;2793;2782;2752;2795;2735;2856;2970;3034;3220;3389;3551;3447;3459;3463;3620;3724;3859;3947;3873;3955;3894;3983;3777;3796;3878;3859;3832;3732;3563;3482;3492;3513;3282;3310;3403;3894;4554;4619;5094;5574;5577;5561;5690;5764;5573;5269;5047;4834;4758;4477;4470;4237;4005;3888;3727;3558;3412;3353;3372;2993;2762;2435;2052;2515;2383;2267;2664;2526;2340;2023;1803;1544;1242;3763
31.12.2024;05958;    Hochsauerlandkreis;260843;2080;2190;2307;2436;2407;2308;2352;2527;2528;2316;2353;2348;2321;2265;2381;2422;2468;2523;2605;2537;2506;2425;2566;2571;2650;2711;2813;2877;2893;2867;2920;3086;3063;3192;3331;3174;3415;3198;3233;3133;3079;3057;3180;3071;3086;2909;2881;2910;2948;2864;2999;3079;3508;3757;4023;4266;4515;4615;4549;4662;4713;4540;4483;4429;4112;4116;3753;3679;3522;3389;3265;2989;2869;2712;2653;2626;2235;2046;1827;1356;1789;1828;1643;1947;2012;1896;1709;1419;1191;931;2908
31.12.2024;05962;    Märkischer Kreis;408046;3108;3391;3697;3878;4009;3924;3917;3995;4082;3910;3809;3686;3920;3729;3885;3900;4005;4082;4011;4120;3860;3637;3879;4017;4091;4244;4213;4340;4368;4276;4399;4701;4876;5089;5388;4945;5461;5254;5130;4952;4879;5024;5089;5029;4826;4701;4754;4671;4578;4540;4640;4729;5095;5624;5987;6626;7064;7011;7412;7484;7472;7176;6855;6678;6458;6083;5761;5564;5118;4993;4702;4405;4333;4210;4068;4023;3452;3160;2749;2312;2921;2810;2763;3246;3257;3017;2615;2262;1842;1474;4326
31.12.2024;05966;    Olpe, Kreis;132346;1047;1178;1273;1284;1276;1237;1233;1379;1251;1332;1303;1247;1296;1222;1198;1225;1290;1366;1292;1277;1298;1271;1234;1337;1443;1456;1422;1452;1421;1406;1491;1619;1607;1699;1758;1763;1592;1737;1806;1637;1650;1625;1725;1656;1660;1610;1529;1554;1547;1484;1569;1599;1726;1879;1965;2267;2327;2343;2430;2411;2399;2361;2210;2140;1986;1972;1860;1833;1642;1636;1521;1476;1349;1300;1265;1219;1079;917;813;677;822;785;810;905;852;826;725;604;491;404;1256
31.12.2024;05970;    Siegen-Wittgenstein, Kreis;274074;2348;2414;2452;2723;2580;2693;2792;2754;2723;2635;2633;2528;2507;2555;2586;2510;2626;2543;2596;2679;2694;2851;2796;3053;3164;3314;3391;3437;3425;3363;3318;3440;3504;3525;3697;3521;3677;3660;3605;3479;3340;3483;3513;3344;3364;3181;3174;3175;3066;3013;2902;3035;3344;3580;3827;4216;4271;4265;4501;4531;4636;4454;4358;4113;4156;3986;3730;3636;3437;3303;3362;3058;3002;2875;2780;2701;2383;2142;1842;1407;1800;1713;1645;1979;1970;1894;1664;1410;1153;982;2587
31.12.2024;05974;    Soest, Kreis;300297;2364;2462;2716;2881;2795;2831;2902;2931;2950;2848;2931;2727;2819;2739;2775;2901;2949;3011;2959;2834;2920;2810;2909;2906;3136;2955;3182;3342;3188;3327;3418;3486;3564;3713;3916;3667;3923;3866;3841;3736;3703;3757;3830;3856;3634;3608;3528;3402;3544;3447;3479;3584;3867;4351;4452;4861;5012;5284;5327;5185;5307;5178;4979;4852;4671;4600;4247;4184;3957;3655;3658;3378;3363;3097;3005;2921;2552;2233;2045;1508;1930;2004;1919;2071;2256;2032;1761;1599;1302;1050;3142
31.12.2024;05978;    Unna, Kreis;393784;3198;3395;3563;3648;3629;3717;3718;3880;3748;3710;3699;3534;3463;3455;3600;3597;3821;3747;3607;3649;3673;3559;3642;3527;3865;3962;4094;4224;4202;4178;4239;4335;4723;4796;5000;5107;5095;5055;4990;4730;4769;4733;4940;5005;5007;4770;4744;4634;4766;4520;4488;4594;4832;5547;5845;6253;6469;6577;6895;6711;6891;6779;6397;6337;6089;5905;5848;5623;5350;5018;4952;4665;4604;4367;4088;4169;3654;3226;2790;2347;2985;2777;2727;2977;2968;2639;2396;2031;1726;1447;4539
__________
"In Zusammenhang mit der Umstellung der Bevölkerungs- 
fortschreibung auf den Zensus 2022 wurde für die Ergebnisse
der Fortschreibung vorübergehend ein Geheimhaltungsbedarf
festgestellt. Es besteht ein allgemeiner Geheimhaltungs-
bedarf für die Ergebnisse zum 31.12.2022 auf Gemeindeebene.
Aus diesem Grund werden die Ergebnisse vergröbert veröffent-
licht. Dies hat zur Folge, dass manche Untergliederungen
nicht verfügbar sind.

Die Ergebnisse der Wanderungsstatistik und als Folge die
Entwicklung des Bevölkerungsstandes ab Berichtsjahr 2016
sind aufgrund methodischer Änderungen, technischer Weiter-
entwicklungen der Datenlieferungen aus dem Meldewesen an die
Statistik sowie der Umstellung auf ein neues statistisches
Aufbereitungsverfahren nur bedingt mit den Vorjahreswerten
vergleichbar. Einschränkungen in der Genauigkeit der Ergeb-
nisse 2016 und der unterjährigen Ergebnisse 2017 können zum
einen aus Problemen bei der melderechtlichen Erfassung von
Schutzsuchenden resultieren, zum anderen aus Folgeproblemen
der technischen Umstellungen der Datenlieferungen aus dem
Meldewesen und aus in der statistischen Aufbereitung fest-
gestellten Unstimmigkeiten resultieren. Diese Probleme sind
in den Jahresendergebnissen 2017 weitgehend bereinigt.

Für den Stichtag 31.12.2016:
Für sechs Kommunen ist das vorliegende Ergebnis, das u. a.
auf Basis der von den Meldebehörden erhaltenen Nachrichten
ermittelt wurde, unplausibel. Daher ist die Genauigkeit der
Ergebnisse der übergeordneten Verwaltungsbezirke einge-
schränkt. Die Gründe hierfür liegen offenbar in der melde-
rechtlichen Behandlung von Schutzsuchenden. Die Unstimmig-
keiten konnten nicht abschließend aufgelöst werden.

Hinweis zur Gemeinde Nordkirchen:
In der Gemeinde Nordkirchen sind u. a. aufgrund eines Erhe-
bungsfehlers des Zensus 2011 bis zum Stichtag 31.08.2013
falsche Bevölkerungszahlen entstanden. Eine Korrektur wurde
nach den Methoden der Bevölkerungsfortschreibung zum Stich-
tag 30.09.2013 durchgeführt.

Die Fortschreibung des Bevölkerungsstandes basiert ab dem
Jahr 2022 auf den Ergebnissen des Zensus 2022

Die Fortschreibung des Bevölkerungsstandes basiert ab dem
Jahr 2011 auf den Ergebnissen des Zensus 2011.

Die Fortschreibung des Bevölkerungsstandes basiert für die
Jahre 1987 bis 2010 auf den Ergebnissen der Volkszählung von
1987.

Bis einschl. 1986 geschätzte Werte (Quelle: Datum e.V.)"
© IT.NRW, Düsseldorf, 2026. Dieses Werk ist lizenziert unter der Datenlizenz Deutschland - Namensnennung - Version 2.0.
Stand: 16.02.2026 / 12:15:28
