Tabelle: 12521-03i
Ausländische Bevölkerung nach Geschlecht und;;;;;;;
Staatsangehörigkeiten (215);;;;;;;
- kreisfreie Städte und Kreise - Stichtag;;;;;;;
Ausländerstatistik (AZR);;;;;;;
;;;;;Ausländische Bevölkerung;Ausländische Bevölkerung;Ausländische Bevölkerung
;;;;;Insgesamt;männlich;weiblich
;;;;;Anzahl;Anzahl;Anzahl
31.12.2024;05754;    Gütersloh, Kreis;445;  Jordanien;80;45;35
31.12.2024;05754;    Gütersloh, Kreis;446;  Kambodscha;5;-;-
31.12.2024;05754;    Gütersloh, Kreis;447;  Katar;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;448;  Kuwait;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;449;  Laos;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;450;  Kirgisistan;125;55;70
31.12.2024;05754;    Gütersloh, Kreis;451;  Libanon;190;115;75
31.12.2024;05754;    Gütersloh, Kreis;454;  Malediven;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;456;  Oman;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;457;  Mongolei;20;5;10
31.12.2024;05754;    Gütersloh, Kreis;458;  Nepal;5;-;-
31.12.2024;05754;    Gütersloh, Kreis;459;  Palästinensische Gebiete (ab 2013);5;-;-
31.12.2024;05754;    Gütersloh, Kreis;460;  Bangladesch;90;55;35
31.12.2024;05754;    Gütersloh, Kreis;461;  Pakistan;130;85;45
31.12.2024;05754;    Gütersloh, Kreis;462;  Philippinen;85;10;75
31.12.2024;05754;    Gütersloh, Kreis;465;  Taiwan, (China );15;5;5
31.12.2024;05754;    Gütersloh, Kreis;467;  Korea, Republik (Südkorea);25;5;20
31.12.2024;05754;    Gütersloh, Kreis;469;  Vereinigte Arabische Emirate;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;470;  Tadschikistan;110;65;45
31.12.2024;05754;    Gütersloh, Kreis;471;  Turkmenistan;5;-;-
31.12.2024;05754;    Gütersloh, Kreis;472;  Saudi-Arabien;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;474;  Singapur;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;475;  Syrien;3735;2135;1600
31.12.2024;05754;    Gütersloh, Kreis;476;  Thailand;205;15;185
31.12.2024;05754;    Gütersloh, Kreis;477;  Usbekistan;30;10;15
31.12.2024;05754;    Gütersloh, Kreis;479;  China (Festland);145;55;90
31.12.2024;05754;    Gütersloh, Kreis;482;  Malaysia;5;-;-
31.12.2024;05754;    Gütersloh, Kreis;483;  Timor-Leste;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;499;  Übriges Asien, Macau;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;5;Australien / Ozeanien;45;25;20
31.12.2024;05754;    Gütersloh, Kreis;523;  Australien;25;15;10
31.12.2024;05754;    Gütersloh, Kreis;524;  Salomonen;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;526;  Fidschi;15;10;5
31.12.2024;05754;    Gütersloh, Kreis;527;  Cookinseln;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;530;  Kiribati;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;531;  Nauru;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;532;  Vanuatu;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;536;  Neuseeland;5;-;-
31.12.2024;05754;    Gütersloh, Kreis;537;  Palau;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;538;  Papua-Neuguinea;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;540;  Tuvalu;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;541;  Tonga;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;543;  Samoa;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;544;  Marshallinseln;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;599;  Übriges Ozeanien;-;-;-
31.12.2024;05754;    Gütersloh, Kreis;9;Sonstige;255;145;110
31.12.2024;05754;    Gütersloh, Kreis;997;  staatenlos;60;35;25
31.12.2024;05754;    Gütersloh, Kreis;998;  ungeklärt;190;105;85
31.12.2024;05754;    Gütersloh, Kreis;999;  ohne Angabe;5;-;-
31.12.2024;05758;    Herford, Kreis;1;Europa;24040;12280;11760
31.12.2024;05758;    Herford, Kreis;121;  Albanien;295;170;125
31.12.2024;05758;    Herford, Kreis;122;  Bosnien und Herzegowina;350;185;165
31.12.2024;05758;    Herford, Kreis;123;  Andorra;-;-;-
31.12.2024;05758;    Herford, Kreis;124;  Belgien;40;25;15
31.12.2024;05758;    Herford, Kreis;125;  Bulgarien;1215;630;585
31.12.2024;05758;    Herford, Kreis;126;  Dänemark;15;10;10
31.12.2024;05758;    Herford, Kreis;127;  Estland;20;10;10
31.12.2024;05758;    Herford, Kreis;128;  Finnland;15;-;-
31.12.2024;05758;    Herford, Kreis;129;  Frankreich;135;65;70
31.12.2024;05758;    Herford, Kreis;130;  Kroatien;495;255;245
31.12.2024;05758;    Herford, Kreis;131;  Slowenien;30;20;10
31.12.2024;05758;    Herford, Kreis;132;  Serbien und Montenegro (ab 01.01.2004-31.07.2006);25;15;10
31.12.2024;05758;    Herford, Kreis;133;  Serbien (ab 01.08.2006);10;-;-
31.12.2024;05758;    Herford, Kreis;134;  Griechenland;670;350;315
31.12.2024;05758;    Herford, Kreis;135;  Irland;25;20;5
31.12.2024;05758;    Herford, Kreis;136;  Island;-;-;-
31.12.2024;05758;    Herford, Kreis;137;  Italien;1255;750;505
31.12.2024;05758;    Herford, Kreis;138;  Jugoslawien (ehem.);30;20;10
31.12.2024;05758;    Herford, Kreis;139;  Lettland;355;210;145
31.12.2024;05758;    Herford, Kreis;140;  Montenegro (ab 01.08.2006);75;35;40
31.12.2024;05758;    Herford, Kreis;141;  Liechtenstein;-;-;-
31.12.2024;05758;    Herford, Kreis;142;  Litauen;270;115;160
31.12.2024;05758;    Herford, Kreis;143;  Luxemburg;5;-;-
31.12.2024;05758;    Herford, Kreis;144;  Nordmazedonien;265;130;135
31.12.2024;05758;    Herford, Kreis;145;  Malta;-;-;-
31.12.2024;05758;    Herford, Kreis;146;  Moldau;125;45;85
31.12.2024;05758;    Herford, Kreis;147;  Monaco;-;-;-
31.12.2024;05758;    Herford, Kreis;148;  Niederlande;195;100;90
31.12.2024;05758;    Herford, Kreis;149;  Norwegen;10;5;5
31.12.2024;05758;    Herford, Kreis;150;  Kosovo (ab 01.05.2008);1120;590;530
31.12.2024;05758;    Herford, Kreis;151;  Österreich;160;80;80
31.12.2024;05758;    Herford, Kreis;152;  Polen;2650;1380;1270
31.12.2024;05758;    Herford, Kreis;153;  Portugal;350;195;155
31.12.2024;05758;    Herford, Kreis;154;  Rumänien;2050;1275;775
31.12.2024;05758;    Herford, Kreis;155;  Slowakei;65;35;25
31.12.2024;05758;    Herford, Kreis;156;  San Marino;-;-;-
31.12.2024;05758;    Herford, Kreis;157;  Schweden;55;20;35
31.12.2024;05758;    Herford, Kreis;158;  Schweiz;40;15;25
31.12.2024;05758;    Herford, Kreis;159;  ehem. Sowjetunion o.n.A.;-;-;-
31.12.2024;05758;    Herford, Kreis;160;  Russische Föderation;890;325;565
31.12.2024;05758;    Herford, Kreis;161;  Spanien;330;165;165
31.12.2024;05758;    Herford, Kreis;162;  Tschechoslowakei (ehem.);-;-;-
31.12.2024;05758;    Herford, Kreis;163;  Türkei;4625;2345;2280
31.12.2024;05758;    Herford, Kreis;164;  Tschechische Republik;55;20;35
31.12.2024;05758;    Herford, Kreis;165;  Ungarn;185;110;80
31.12.2024;05758;    Herford, Kreis;166;  Ukraine;4535;2015;2515
31.12.2024;05758;    Herford, Kreis;167;  Vatikanstadt;-;-;-
31.12.2024;05758;    Herford, Kreis;168;  Vereinigtes Königreich;260;205;50
31.12.2024;05758;    Herford, Kreis;169;  Belarus;105;30;75
31.12.2024;05758;    Herford, Kreis;170;  Serbien ohne Kosovo (ab 01.05.2008);635;300;335
31.12.2024;05758;    Herford, Kreis;181;  Zypern;5;-;-
31.12.2024;05758;    Herford, Kreis;185;  Britische Überseegebiete;-;-;-
31.12.2024;05758;    Herford, Kreis;195;  Gibraltar, Insel Man, Kanalinseln (brit. abhängige Gebiete);-;-;-
31.12.2024;05758;    Herford, Kreis;199;  Übriges Europa;-;-;-
31.12.2024;05758;    Herford, Kreis;295;  Sankt Helena, einschl. Ascension (brit. abhängiges Gebiet);-;-;-
31.12.2024;05758;    Herford, Kreis;395;  brit. abhängige Gebiete;-;-;-
31.12.2024;05758;    Herford, Kreis;495;  Hongkong (brit. abhängiges Gebiet);-;-;-
31.12.2024;05758;    Herford, Kreis;2;Afrika;1245;710;535
31.12.2024;05758;    Herford, Kreis;221;  Algerien;40;25;15
31.12.2024;05758;    Herford, Kreis;223;  Angola;20;10;15
31.12.2024;05758;    Herford, Kreis;224;  Eritrea;195;125;70
31.12.2024;05758;    Herford, Kreis;225;  Äthiopien;10;-;-
31.12.2024;05758;    Herford, Kreis;226;  Lesotho;-;-;-
31.12.2024;05758;    Herford, Kreis;227;  Botsuana;-;-;-
31.12.2024;05758;    Herford, Kreis;229;  Benin;-;-;-
31.12.2024;05758;    Herford, Kreis;230;  Dschibuti;-;-;-
31.12.2024;05758;    Herford, Kreis;231;  Cote d'Ivoire;35;20;15
31.12.2024;05758;    Herford, Kreis;232;  Nigeria;245;120;125
31.12.2024;05758;    Herford, Kreis;233;  Simbabwe;5;-;-
31.12.2024;05758;    Herford, Kreis;236;  Gabun;-;-;-
31.12.2024;05758;    Herford, Kreis;237;  Gambia;15;10;5
31.12.2024;05758;    Herford, Kreis;238;  Ghana;60;35;25
31.12.2024;05758;    Herford, Kreis;239;  Mauretanien;-;-;-
31.12.2024;05758;    Herford, Kreis;242;  Kap Verde;-;-;-
31.12.2024;05758;    Herford, Kreis;243;  Kenia;15;-;-
31.12.2024;05758;    Herford, Kreis;244;  Komoren;-;-;-
31.12.2024;05758;    Herford, Kreis;245;  Kongo (Republik);5;5;5
31.12.2024;05758;    Herford, Kreis;246;  Kongo, Demokratische Republik;5;5;5
31.12.2024;05758;    Herford, Kreis;247;  Liberia;-;-;-
31.12.2024;05758;    Herford, Kreis;248;  Libyen;15;10;5
31.12.2024;05758;    Herford, Kreis;249;  Madagaskar;-;-;-
31.12.2024;05758;    Herford, Kreis;251;  Mali;10;-;-
31.12.2024;05758;    Herford, Kreis;252;  Marokko;85;45;40
31.12.2024;05758;    Herford, Kreis;253;  Mauritius;5;-;-
31.12.2024;05758;    Herford, Kreis;254;  Mosambik;5;-;-
31.12.2024;05758;    Herford, Kreis;255;  Niger;5;-;-
31.12.2024;05758;    Herford, Kreis;256;  Malawi;5;-;-
31.12.2024;05758;    Herford, Kreis;257;  Sambia;-;-;-
31.12.2024;05758;    Herford, Kreis;258;  Burkina Faso;5;-;-
31.12.2024;05758;    Herford, Kreis;259;  Guinea-Bissau;-;-;-
31.12.2024;05758;    Herford, Kreis;261;  Guinea;140;90;45
31.12.2024;05758;    Herford, Kreis;262;  Kamerun;15;10;5
31.12.2024;05758;    Herford, Kreis;263;  Südafrika;10;5;5
31.12.2024;05758;    Herford, Kreis;265;  Ruanda;10;-;-
31.12.2024;05758;    Herford, Kreis;267;  Namibia;-;-;-
31.12.2024;05758;    Herford, Kreis;268;  Sao Tome und Principe;-;-;-
31.12.2024;05758;    Herford, Kreis;269;  Senegal;10;5;10
31.12.2024;05758;    Herford, Kreis;271;  Seychellen;-;-;-
31.12.2024;05758;    Herford, Kreis;272;  Sierra Leone;-;-;-
31.12.2024;05758;    Herford, Kreis;273;  Somalia;120;75;45
31.12.2024;05758;    Herford, Kreis;274;  Äquatorialguinea;-;-;-
31.12.2024;05758;    Herford, Kreis;276;  Sudan (einschließlich Südsudan);5;5;5
31.12.2024;05758;    Herford, Kreis;281;  Eswatini (ehemals Swasiland);-;-;-
31.12.2024;05758;    Herford, Kreis;282;  Tansania, Vereinigte Republik;-;-;-
31.12.2024;05758;    Herford, Kreis;283;  Togo;15;10;5
31.12.2024;05758;    Herford, Kreis;284;  Tschad;-;-;-
31.12.2024;05758;    Herford, Kreis;285;  Tunesien;60;35;25
31.12.2024;05758;    Herford, Kreis;286;  Uganda;5;-;-
31.12.2024;05758;    Herford, Kreis;287;  Ägypten;50;35;20
31.12.2024;05758;    Herford, Kreis;289;  Zentralafrikanische Republik;-;-;-
31.12.2024;05758;    Herford, Kreis;291;  Burundi;5;-;-
31.12.2024;05758;    Herford, Kreis;299;  Übriges Afrika, Mayotte, Réunion;-;-;-
31.12.2024;05758;    Herford, Kreis;3;Amerika;260;105;155
31.12.2024;05758;    Herford, Kreis;320;  Antigua und Barbuda;-;-;-
31.12.2024;05758;    Herford, Kreis;322;  Barbados;-;-;-
31.12.2024;05758;    Herford, Kreis;323;  Argentinien;5;-;-
31.12.2024;05758;    Herford, Kreis;324;  Bahamas;-;-;-
31.12.2024;05758;    Herford, Kreis;326;  Bolivien;-;-;-
31.12.2024;05758;    Herford, Kreis;327;  Brasilien;55;15;40
31.12.2024;05758;    Herford, Kreis;328;  Guyana;-;-;-
31.12.2024;05758;    Herford, Kreis;330;  Belize;-;-;-
31.12.2024;05758;    Herford, Kreis;332;  Chile;10;5;5
31.12.2024;05758;    Herford, Kreis;333;  Dominica;-;-;-
31.12.2024;05758;    Herford, Kreis;334;  Costa Rica;-;-;-
31.12.2024;05758;    Herford, Kreis;335;  Dominikanische Republik;5;-;-
31.12.2024;05758;    Herford, Kreis;336;  Ecuador;5;-;-
31.12.2024;05758;    Herford, Kreis;337;  El Salvador;-;-;-
31.12.2024;05758;    Herford, Kreis;340;  Grenada;-;-;-
31.12.2024;05758;    Herford, Kreis;345;  Guatemala;-;-;-
31.12.2024;05758;    Herford, Kreis;346;  Haiti;-;-;-
31.12.2024;05758;    Herford, Kreis;347;  Honduras;-;-;-
31.12.2024;05758;    Herford, Kreis;348;  Kanada;25;10;15
31.12.2024;05758;    Herford, Kreis;349;  Kolumbien;25;10;15
31.12.2024;05758;    Herford, Kreis;351;  Kuba;15;5;10
31.12.2024;05758;    Herford, Kreis;353;  Mexiko;5;5;5
31.12.2024;05758;    Herford, Kreis;354;  Nicaragua;-;-;-
31.12.2024;05758;    Herford, Kreis;355;  Jamaika;5;-;-
31.12.2024;05758;    Herford, Kreis;357;  Panama;-;-;-
31.12.2024;05758;    Herford, Kreis;359;  Paraguay;-;-;-
31.12.2024;05758;    Herford, Kreis;361;  Peru;10;-;-
31.12.2024;05758;    Herford, Kreis;364;  Suriname;-;-;-
31.12.2024;05758;    Herford, Kreis;365;  Uruguay;-;-;-
31.12.2024;05758;    Herford, Kreis;366;  St. Lucia;-;-;-
31.12.2024;05758;    Herford, Kreis;367;  Venezuela;5;5;5
31.12.2024;05758;    Herford, Kreis;368;  USA;80;40;40
31.12.2024;05758;    Herford, Kreis;369;  St.Vincent und die Grenadinen;-;-;-
31.12.2024;05758;    Herford, Kreis;370;  St.Kitts (St. Cristopher) und Nevis;-;-;-
31.12.2024;05758;    Herford, Kreis;371;  Trinidad und Tobago;-;-;-
31.12.2024;05758;    Herford, Kreis;399;  Übriges Amerika;-;-;-
31.12.2024;05758;    Herford, Kreis;4;Asien;7190;3940;3245
31.12.2024;05758;    Herford, Kreis;411;  Hongkong;-;-;-
31.12.2024;05758;    Herford, Kreis;412;  Macau (chinesisch);-;-;-
31.12.2024;05758;    Herford, Kreis;421;  Jemen;10;5;5
31.12.2024;05758;    Herford, Kreis;422;  Armenien;190;100;90
31.12.2024;05758;    Herford, Kreis;423;  Afghanistan;815;515;300
31.12.2024;05758;    Herford, Kreis;424;  Bahrain;-;-;-
31.12.2024;05758;    Herford, Kreis;425;  Aserbaidschan;235;120;115
31.12.2024;05758;    Herford, Kreis;426;  Bhutan;-;-;-
31.12.2024;05758;    Herford, Kreis;427;  Myanmar;-;-;-
31.12.2024;05758;    Herford, Kreis;429;  Brunei;-;-;-
31.12.2024;05758;    Herford, Kreis;430;  Georgien;115;60;55
31.12.2024;05758;    Herford, Kreis;431;  Sri Lanka;75;30;45
31.12.2024;05758;    Herford, Kreis;432;  Vietnam;95;45;50
31.12.2024;05758;    Herford, Kreis;434;  Korea, Volksrepublik (Nordkorea);-;-;-
31.12.2024;05758;    Herford, Kreis;436;  Indien;115;65;45
31.12.2024;05758;    Herford, Kreis;437;  Indonesien;25;5;20
31.12.2024;05758;    Herford, Kreis;438;  Irak;1935;1060;875
31.12.2024;05758;    Herford, Kreis;439;  Iran;180;105;75
31.12.2024;05758;    Herford, Kreis;441;  Israel;5;-;-
31.12.2024;05758;    Herford, Kreis;442;  Japan;15;-;-
31.12.2024;05758;    Herford, Kreis;444;  Kasachstan;175;65;110
31.12.2024;05758;    Herford, Kreis;445;  Jordanien;40;25;15
31.12.2024;05758;    Herford, Kreis;446;  Kambodscha;-;-;-
31.12.2024;05758;    Herford, Kreis;447;  Katar;-;-;-
31.12.2024;05758;    Herford, Kreis;448;  Kuwait;-;-;-
31.12.2024;05758;    Herford, Kreis;449;  Laos;-;-;-
31.12.2024;05758;    Herford, Kreis;450;  Kirgisistan;60;25;40
31.12.2024;05758;    Herford, Kreis;451;  Libanon;145;85;60
31.12.2024;05758;    Herford, Kreis;454;  Malediven;-;-;-
31.12.2024;05758;    Herford, Kreis;456;  Oman;-;-;-
31.12.2024;05758;    Herford, Kreis;457;  Mongolei;15;5;10
31.12.2024;05758;    Herford, Kreis;458;  Nepal;10;5;5
31.12.2024;05758;    Herford, Kreis;459;  Palästinensische Gebiete (ab 2013);-;-;-
31.12.2024;05758;    Herford, Kreis;460;  Bangladesch;70;50;20
31.12.2024;05758;    Herford, Kreis;461;  Pakistan;150;85;70
31.12.2024;05758;    Herford, Kreis;462;  Philippinen;35;5;30
31.12.2024;05758;    Herford, Kreis;465;  Taiwan, (China );10;-;-
31.12.2024;05758;    Herford, Kreis;467;  Korea, Republik (Südkorea);25;5;25
31.12.2024;05758;    Herford, Kreis;469;  Vereinigte Arabische Emirate;-;-;-
31.12.2024;05758;    Herford, Kreis;470;  Tadschikistan;80;40;40
31.12.2024;05758;    Herford, Kreis;471;  Turkmenistan;-;-;-
31.12.2024;05758;    Herford, Kreis;472;  Saudi-Arabien;-;-;-
31.12.2024;05758;    Herford, Kreis;474;  Singapur;-;-;-
31.12.2024;05758;    Herford, Kreis;475;  Syrien;2225;1335;890
31.12.2024;05758;    Herford, Kreis;476;  Thailand;185;20;165
31.12.2024;05758;    Herford, Kreis;477;  Usbekistan;35;25;10
31.12.2024;05758;    Herford, Kreis;479;  China (Festland);115;50;65
31.12.2024;05758;    Herford, Kreis;482;  Malaysia;5;-;-
31.12.2024;05758;    Herford, Kreis;483;  Timor-Leste;-;-;-
31.12.2024;05758;    Herford, Kreis;499;  Übriges Asien, Macau;-;-;-
31.12.2024;05758;    Herford, Kreis;5;Australien / Ozeanien;25;15;10
31.12.2024;05758;    Herford, Kreis;523;  Australien;10;5;5
31.12.2024;05758;    Herford, Kreis;524;  Salomonen;-;-;-
31.12.2024;05758;    Herford, Kreis;526;  Fidschi;-;-;-
31.12.2024;05758;    Herford, Kreis;527;  Cookinseln;-;-;-
31.12.2024;05758;    Herford, Kreis;530;  Kiribati;-;-;-
31.12.2024;05758;    Herford, Kreis;531;  Nauru;-;-;-
31.12.2024;05758;    Herford, Kreis;532;  Vanuatu;-;-;-
31.12.2024;05758;    Herford, Kreis;536;  Neuseeland;10;5;5
31.12.2024;05758;    Herford, Kreis;537;  Palau;-;-;-
31.12.2024;05758;    Herford, Kreis;538;  Papua-Neuguinea;-;-;-
31.12.2024;05758;    Herford, Kreis;540;  Tuvalu;-;-;-
31.12.2024;05758;    Herford, Kreis;541;  Tonga;-;-;-
31.12.2024;05758;    Herford, Kreis;543;  Samoa;-;-;-
31.12.2024;05758;    Herford, Kreis;544;  Marshallinseln;-;-;-
31.12.2024;05758;    Herford, Kreis;599;  Übriges Ozeanien;-;-;-
31.12.2024;05758;    Herford, Kreis;9;Sonstige;220;135;85
31.12.2024;05758;    Herford, Kreis;997;  staatenlos;35;25;10
31.12.2024;05758;    Herford, Kreis;998;  ungeklärt;180;105;75
31.12.2024;05758;    Herford, Kreis;999;  ohne Angabe;5;-;-
31.12.2024;05762;    Höxter, Kreis;1;Europa;8315;4185;4130
31.12.2024;05762;    Höxter, Kreis;121;  Albanien;75;45;30
31.12.2024;05762;    Höxter, Kreis;122;  Bosnien und Herzegowina;135;70;65
31.12.2024;05762;    Höxter, Kreis;123;  Andorra;-;-;-
31.12.2024;05762;    Höxter, Kreis;124;  Belgien;90;65;25
31.12.2024;05762;    Höxter, Kreis;125;  Bulgarien;265;155;105
31.12.2024;05762;    Höxter, Kreis;126;  Dänemark;-;-;-
31.12.2024;05762;    Höxter, Kreis;127;  Estland;5;-;-
31.12.2024;05762;    Höxter, Kreis;128;  Finnland;5;-;-
31.12.2024;05762;    Höxter, Kreis;129;  Frankreich;45;20;25
31.12.2024;05762;    Höxter, Kreis;130;  Kroatien;145;80;65
31.12.2024;05762;    Höxter, Kreis;131;  Slowenien;10;5;5
31.12.2024;05762;    Höxter, Kreis;132;  Serbien und Montenegro (ab 01.01.2004-31.07.2006);5;-;-
31.12.2024;05762;    Höxter, Kreis;133;  Serbien (ab 01.08.2006);-;-;-
31.12.2024;05762;    Höxter, Kreis;134;  Griechenland;120;70;50
31.12.2024;05762;    Höxter, Kreis;135;  Irland;10;5;5
31.12.2024;05762;    Höxter, Kreis;136;  Island;-;-;-
31.12.2024;05762;    Höxter, Kreis;137;  Italien;340;200;140
31.12.2024;05762;    Höxter, Kreis;138;  Jugoslawien (ehem.);10;5;5
31.12.2024;05762;    Höxter, Kreis;139;  Lettland;50;30;15
31.12.2024;05762;    Höxter, Kreis;140;  Montenegro (ab 01.08.2006);40;20;15
31.12.2024;05762;    Höxter, Kreis;141;  Liechtenstein;-;-;-
31.12.2024;05762;    Höxter, Kreis;142;  Litauen;85;45;40
31.12.2024;05762;    Höxter, Kreis;143;  Luxemburg;5;-;-
31.12.2024;05762;    Höxter, Kreis;144;  Nordmazedonien;95;45;50
31.12.2024;05762;    Höxter, Kreis;145;  Malta;10;5;5
31.12.2024;05762;    Höxter, Kreis;146;  Moldau;55;20;35
31.12.2024;05762;    Höxter, Kreis;147;  Monaco;-;-;-
31.12.2024;05762;    Höxter, Kreis;148;  Niederlande;145;75;70
31.12.2024;05762;    Höxter, Kreis;149;  Norwegen;-;-;-
31.12.2024;05762;    Höxter, Kreis;150;  Kosovo (ab 01.05.2008);225;120;110
31.12.2024;05762;    Höxter, Kreis;151;  Österreich;80;40;40
31.12.2024;05762;    Höxter, Kreis;152;  Polen;750;405;350
31.12.2024;05762;    Höxter, Kreis;153;  Portugal;105;60;45
31.12.2024;05762;    Höxter, Kreis;154;  Rumänien;690;415;270
31.12.2024;05762;    Höxter, Kreis;155;  Slowakei;15;5;10
31.12.2024;05762;    Höxter, Kreis;156;  San Marino;-;-;-
31.12.2024;05762;    Höxter, Kreis;157;  Schweden;25;10;15
31.12.2024;05762;    Höxter, Kreis;158;  Schweiz;20;10;10
31.12.2024;05762;    Höxter, Kreis;159;  ehem. Sowjetunion o.n.A.;-;-;-
31.12.2024;05762;    Höxter, Kreis;160;  Russische Föderation;280;85;195
31.12.2024;05762;    Höxter, Kreis;161;  Spanien;130;70;60
31.12.2024;05762;    Höxter, Kreis;162;  Tschechoslowakei (ehem.);-;-;-
31.12.2024;05762;    Höxter, Kreis;163;  Türkei;1235;635;600
31.12.2024;05762;    Höxter, Kreis;164;  Tschechische Republik;25;5;15
31.12.2024;05762;    Höxter, Kreis;165;  Ungarn;115;60;60
31.12.2024;05762;    Höxter, Kreis;166;  Ukraine;2540;1115;1425
31.12.2024;05762;    Höxter, Kreis;167;  Vatikanstadt;-;-;-
31.12.2024;05762;    Höxter, Kreis;168;  Vereinigtes Königreich;70;55;20
31.12.2024;05762;    Höxter, Kreis;169;  Belarus;40;15;30
31.12.2024;05762;    Höxter, Kreis;170;  Serbien ohne Kosovo (ab 01.05.2008);230;115;115
31.12.2024;05762;    Höxter, Kreis;181;  Zypern;-;-;-
31.12.2024;05762;    Höxter, Kreis;185;  Britische Überseegebiete;-;-;-
31.12.2024;05762;    Höxter, Kreis;195;  Gibraltar, Insel Man, Kanalinseln (brit. abhängige Gebiete);-;-;-
31.12.2024;05762;    Höxter, Kreis;199;  Übriges Europa;-;-;-
31.12.2024;05762;    Höxter, Kreis;295;  Sankt Helena, einschl. Ascension (brit. abhängiges Gebiet);-;-;-
31.12.2024;05762;    Höxter, Kreis;395;  brit. abhängige Gebiete;-;-;-
31.12.2024;05762;    Höxter, Kreis;495;  Hongkong (brit. abhängiges Gebiet);-;-;-
31.12.2024;05762;    Höxter, Kreis;2;Afrika;650;365;285
31.12.2024;05762;    Höxter, Kreis;221;  Algerien;15;5;10
31.12.2024;05762;    Höxter, Kreis;223;  Angola;20;10;10
31.12.2024;05762;    Höxter, Kreis;224;  Eritrea;140;80;55
31.12.2024;05762;    Höxter, Kreis;225;  Äthiopien;5;-;-
31.12.2024;05762;    Höxter, Kreis;226;  Lesotho;-;-;-
31.12.2024;05762;    Höxter, Kreis;227;  Botsuana;-;-;-
31.12.2024;05762;    Höxter, Kreis;229;  Benin;-;-;-
31.12.2024;05762;    Höxter, Kreis;230;  Dschibuti;-;-;-
31.12.2024;05762;    Höxter, Kreis;231;  Cote d'Ivoire;15;5;10
31.12.2024;05762;    Höxter, Kreis;232;  Nigeria;55;30;25
31.12.2024;05762;    Höxter, Kreis;233;  Simbabwe;-;-;-
31.12.2024;05762;    Höxter, Kreis;236;  Gabun;-;-;-
31.12.2024;05762;    Höxter, Kreis;237;  Gambia;-;-;-
31.12.2024;05762;    Höxter, Kreis;238;  Ghana;20;10;10
31.12.2024;05762;    Höxter, Kreis;239;  Mauretanien;-;-;-
31.12.2024;05762;    Höxter, Kreis;242;  Kap Verde;-;-;-
31.12.2024;05762;    Höxter, Kreis;243;  Kenia;5;-;-
31.12.2024;05762;    Höxter, Kreis;244;  Komoren;-;-;-
31.12.2024;05762;    Höxter, Kreis;245;  Kongo (Republik);5;-;-
31.12.2024;05762;    Höxter, Kreis;246;  Kongo, Demokratische Republik;5;-;-
31.12.2024;05762;    Höxter, Kreis;247;  Liberia;-;-;-
31.12.2024;05762;    Höxter, Kreis;248;  Libyen;5;-;-
31.12.2024;05762;    Höxter, Kreis;249;  Madagaskar;10;-;-
31.12.2024;05762;    Höxter, Kreis;251;  Mali;20;15;5
31.12.2024;05762;    Höxter, Kreis;252;  Marokko;40;20;20
31.12.2024;05762;    Höxter, Kreis;253;  Mauritius;-;-;-
31.12.2024;05762;    Höxter, Kreis;254;  Mosambik;-;-;-
31.12.2024;05762;    Höxter, Kreis;255;  Niger;-;-;-
31.12.2024;05762;    Höxter, Kreis;256;  Malawi;5;-;-
