;;;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe;Art der Hilfe
;;;Insgesamt;Insgesamt;Hilfe zur Erziehung § 27 SGB VIII;Hilfe zur Erziehung § 27 SGB VIII;Erziehungsberatung § 28 SGB VIII;Erziehungsberatung § 28 SGB VIII;Soziale Gruppenarbeit § 29 SGB VIII;Soziale Gruppenarbeit § 29 SGB VIII;Einzelbetreuung § 30 SGB VIII;Einzelbetreuung § 30 SGB VIII;Sozialpädagogische Familienhilfe § 31 SGB VIII;Sozialpädagogische Familienhilfe § 31 SGB VIII;Erziehung in einer Tagesgruppe § 32 SGB VIII;Erziehung in einer Tagesgruppe § 32 SGB VIII;Vollzeitpflege § 33 SGB VIII;Vollzeitpflege § 33 SGB VIII;Heimerziehung, sonstige betreute Wohnform § 34 SGB VII;Heimerziehung, sonstige betreute Wohnform § 34 SGB VII;Intensive sozialpädagogische Einzelbetreuung § 35 SGB VIII;Intensive sozialpädagogische Einzelbetreuung § 35 SGB VIII;Eingliederungshilfe für seelisch behinderte junge Menschen § 35a SGB VIII;Eingliederungshilfe für seelisch behinderte junge Menschen § 35a SGB VIII
;;;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen;In Anspruch genommene erzieh. Hilfen;Begonnene erzieher. Hilfen/Beratungen
;;;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
2024;055;  Münster, Regierungsbezirk;45238;22119;3246;1551;20605;13297;363;224;2247;1119;4460;1845;504;176;4322;674;4745;1761;274;140;4472;1332
2024;05512;    Bottrop, krfr. Stadt;1891;937;108;52;750;517;3;3;139;69;299;106;17;8;204;35;178;72;3;1;190;74
2024;05513;    Gelsenkirchen, krfr. Stadt;3873;1560;83;33;1684;825;109;109;245;146;518;181;27;8;441;51;446;111;14;7;306;89
2024;05515;    Münster, krfr. Stadt;5035;2532;243;139;1884;1347;41;33;189;96;657;306;80;31;398;85;567;208;3;1;973;286
2024;05554;    Borken, Kreis;7542;4176;347;168;4115;2963;9;5;327;161;638;263;127;38;765;129;654;272;4;1;556;176
2024;JH05554004;      Jugendamt Ahaus;1950;1371;79;45;1655;1254;-;-;22;12;40;17;9;3;59;9;42;18;-;-;44;13
2024;JH05554008;      Jugendamt Bocholt;1876;1023;29;15;1211;793;7;5;65;36;121;55;72;18;146;25;114;38;-;-;111;38
2024;JH05554012;      Jugendamt Borken;1342;813;25;10;916;678;2;-;70;39;90;33;12;3;66;7;78;22;-;-;83;21
2024;JH05554020;      Jugendamt Gronau;943;393;5;2;332;238;-;-;88;31;199;59;2;1;122;15;77;20;4;1;114;26
2024;JH05554999;      Kreisjugendamt des Kreises Borken;1431;576;209;96;1;-;-;-;82;43;188;99;32;13;372;73;343;174;-;-;204;78
2024;05558;    Coesfeld, Kreis;2602;1315;73;41;899;685;30;10;182;87;395;173;11;2;343;55;349;143;3;-;317;119
2024;JH05558012;      Jugendamt Coesfeld;371;170;5;2;2;1;-;-;45;25;116;57;4;2;44;11;84;35;-;-;71;37
2024;JH05558016;      Jugendamt Dülmen;579;253;32;16;1;-;10;1;85;47;145;69;5;-;94;21;120;63;1;-;86;36
2024;JH05558999;      Kreisjugendamt des Kreises Coesfeld;1652;892;36;23;896;684;20;9;52;15;134;47;2;-;205;23;145;45;2;-;160;46
2024;05562;    Recklinghausen, Kreis;11703;5323;903;438;4843;2877;134;51;555;266;1035;429;207;76;1158;164;1346;522;230;119;1292;381
2024;JH05562004;      Jugendamt Castrop-Rauxel;1606;644;56;22;567;300;-;-;108;48;240;77;67;22;158;23;242;105;6;2;162;45
2024;JH05562008;      Jugendamt Datteln;358;128;12;6;-;-;5;5;14;4;63;32;15;6;73;10;93;37;3;2;80;26
2024;JH05562012;      Jugendamt Dorsten;925;442;176;87;325;239;10;5;8;5;14;5;4;1;115;7;128;51;2;-;143;42
2024;JH05562014;      Jugendamt Gladbeck;1881;855;265;121;428;284;-;-;230;128;297;136;40;14;238;42;201;75;2;1;180;54
2024;JH05562016;      Jugendamt Haltern am See;517;172;23;9;143;84;-;-;21;7;40;15;4;1;59;1;51;13;3;1;173;41
2024;JH05562020;      Jugendamt Herten;877;291;108;58;2;2;59;17;28;13;134;50;1;1;100;15;157;56;83;45;205;34
2024;JH05562024;      Jugendamt Marl;1976;1001;169;96;1436;782;-;-;22;13;35;20;15;6;113;21;171;59;3;2;12;2
2024;JH05562028;      Jugendamt Oer-Erkenschwick;304;74;4;3;-;-;-;-;17;7;54;21;1;1;103;10;57;16;1;-;67;16
2024;JH05562032;      Jugendamt Recklinghausen;2998;1631;2;1;1941;1185;60;24;104;38;156;71;51;20;160;28;183;83;125;65;216;116
2024;JH05562036;      Jugendamt Waltrop;261;85;88;35;1;1;-;-;3;3;2;2;9;4;39;7;63;27;2;1;54;5
2024;05566;    Steinfurt, Kreis;7744;4135;375;186;4580;3046;16;9;335;176;487;203;24;8;650;93;804;305;3;3;470;106
2024;JH05566008;      Jugendamt Emsdetten;571;279;45;19;255;161;-;-;37;24;34;16;-;-;54;12;70;28;1;1;75;18
2024;JH05566012;      Jugendamt Greven;476;252;1;-;336;198;-;-;17;10;36;12;-;-;32;3;54;29;-;-;-;-
2024;JH05566028;      Jugendamt Ibbenbüren;951;459;27;8;507;350;15;8;33;18;133;49;2;-;76;4;111;20;2;2;45;-
2024;JH05566076;      Jugendamt Rheine;2111;1190;6;1;1402;982;1;1;97;47;142;56;13;6;131;14;124;43;-;-;195;40
2024;JH05566999;      Kreisjugendamt des Kreises Steinfurt;3635;1955;296;158;2080;1355;-;-;151;77;142;70;9;2;357;60;445;185;-;-;155;48
2024;05570;    Warendorf, Kreis;4848;2141;1114;494;1850;1037;21;4;275;118;431;184;11;5;363;62;401;128;14;8;368;101
2024;JH05570004;      Jugendamt Ahlen;1010;447;25;11;550;355;-;-;51;15;103;22;2;1;72;9;71;9;6;2;130;23
2024;JH05570008;      Jugendamt Beckum;920;381;85;33;464;216;-;-;84;29;78;38;8;4;50;10;78;29;1;-;72;22
2024;JH05570028;      Jugendamt Oelde;486;194;194;77;-;-;21;4;63;32;73;37;1;-;25;6;78;30;2;1;29;7
2024;JH05570999;      Kreisjugendamt des Kreises Warendorf;2432;1119;810;373;836;466;-;-;77;42;177;87;-;-;216;37;174;60;5;5;137;49
2024;057;  Detmold, Regierungsbezirk;32030;15484;2083;890;11776;8215;385;158;1997;991;4063;1760;553;217;2903;494;3916;1367;54;28;4300;1364
2024;05711;    Bielefeld, krfr. Stadt;6067;3044;1057;458;2337;1634;16;5;139;67;169;103;212;89;477;94;817;289;-;-;843;305
2024;05754;    Gütersloh, Kreis;6316;3400;286;126;2683;1954;95;32;584;295;878;393;90;41;427;73;637;274;8;4;628;208
2024;JH05754008;      Jugendamt Gütersloh;2078;1310;125;57;1091;933;7;3;151;57;264;101;16;4;80;12;186;84;3;2;155;57
2024;JH05754028;      Jugendamt Rheda-Wiedenbrück (neu ab 01.01.2012);408;148;44;18;-;-;-;-;106;44;89;33;19;11;56;7;75;32;2;1;17;2
2024;JH05754044;      Jugendamt Verl (neu ab 01.01.2010);176;55;6;1;-;-;2;-;21;8;56;22;4;2;23;5;24;10;3;1;37;6
2024;JH05754999;      Kreisjugendamt des Kreises Gütersloh;3654;1887;111;50;1592;1021;86;29;306;186;469;237;51;24;268;49;352;148;-;-;419;143
2024;05758;    Herford, Kreis;3458;1640;87;53;1265;936;52;20;176;88;640;245;17;5;368;64;501;133;21;10;331;86
2024;JH05758004;      Jugendamt Bünde (neu ab 01.01.2001);260;99;2;1;-;-;-;-;-;-;95;45;4;2;41;11;66;22;16;8;36;10
2024;JH05758012;      Jugendamt Herford;1224;538;44;36;323;217;39;17;72;40;303;90;8;2;128;37;193;49;2;1;112;49
2024;JH05758024;      Jugendamt Löhne;291;90;15;8;-;-;13;3;20;12;54;26;1;1;68;6;72;23;-;-;48;11
2024;JH05758999;      Kreisjugendamt des Kreises Herford;1683;913;26;8;942;719;-;-;84;36;188;84;4;-;131;10;170;39;3;1;135;16
2024;05762;    Höxter, Kreis;1897;872;147;39;572;404;25;16;111;69;199;103;34;18;216;30;289;86;3;1;301;106
2024;JH05762999;      Kreisjugendamt des Kreises Höxter;1897;872;147;39;572;404;25;16;111;69;199;103;34;18;216;30;289;86;3;1;301;106
2024;05766;    Lippe, Kreis;4805;2456;142;68;1659;1230;60;18;273;159;744;340;54;21;547;121;594;236;10;6;722;257
2024;JH05766008;      Jugendamt Bad Salzuflen;529;208;77;40;1;1;1;1;56;26;120;41;9;4;69;20;63;23;8;5;125;47
2024;JH05766020;      Jugendamt Detmold;1223;638;-;-;348;244;-;-;102;55;231;102;25;9;136;31;198;100;1;-;182;97
2024;JH05766040;      Jugendamt Lage;271;81;34;9;-;-;1;-;10;8;79;31;5;-;56;6;42;15;-;-;44;12
2024;JH05766044;      Jugendamt Lemgo;361;152;25;14;-;-;-;-;34;20;77;40;9;5;68;17;73;28;-;-;75;28
2024;JH05766999;      Kreisjugendamt des Kreises Lippe;2421;1377;6;5;1310;985;58;17;71;50;237;126;6;3;218;47;218;70;1;1;296;73
2024;05770;    Minden-Lübbecke, Kreis;4270;1817;144;56;1333;873;56;12;302;148;760;323;84;26;445;52;492;135;1;1;653;191
2024;JH05770004;      Jugendamt Bad Oeynhausen;319;116;3;2;-;-;-;-;25;10;108;47;5;1;49;8;49;23;-;-;80;25
2024;JH05770024;      Jugendamt Minden;893;277;47;17;-;-;41;7;102;57;250;90;12;5;115;13;162;41;1;1;163;46
2024;JH05770032;      Jugendamt Porta Westfalica (neu ab 01.01.2004);303;51;3;-;-;-;1;-;12;3;50;11;5;1;82;5;35;5;-;-;115;26
2024;JH05770999;      Kreisjugendamt des Kreises Minden-Lübbecke;2755;1373;91;37;1333;873;14;5;163;78;352;175;62;19;199;26;246;66;-;-;295;94
2024;05774;    Paderborn, Kreis;5217;2255;220;90;1927;1184;81;55;412;165;673;253;62;17;423;60;586;214;11;6;822;211
2024;JH05774032;      Jugendamt Paderborn;3357;1529;161;59;1571;928;26;26;163;68;361;133;48;10;211;37;348;124;3;1;465;143
2024;JH05774999;      Kreisjugendamt des Kreises Paderborn;1860;726;59;31;356;256;55;29;249;97;312;120;14;7;212;23;238;90;8;5;357;68
2024;059;  Arnsberg, Regierungsbezirk;65631;33391;3505;1522;26933;19813;550;236;3171;1547;7359;2958;827;327;6055;1159;7342;2726;356;186;9533;2917
2024;05911;    Bochum, krfr. Stadt;5672;3123;1115;426;2584;2067;117;49;3;2;4;1;31;18;446;92;708;269;12;3;652;196
2024;05913;    Dortmund, krfr. Stadt;11512;6643;66;38;4635;4019;36;23;655;366;1468;689;141;72;847;122;1468;582;78;61;2118;671
2024;05914;    Hagen, krfr. Stadt;3060;1695;338;187;1036;816;55;25;176;107;269;143;26;14;332;68;390;158;4;2;434;175
2024;05915;    Hamm, krfr. Stadt;4390;2122;67;40;1407;880;4;-;589;279;707;319;87;40;400;94;559;244;13;10;557;216
2024;05916;    Herne, krfr. Stadt;3131;1700;217;112;1258;945;49;30;42;29;387;180;38;20;439;131;392;111;-;-;309;142
2024;05954;    Ennepe-Ruhr-Kreis;6216;2928;369;138;2404;1628;51;19;248;132;771;280;55;10;528;95;539;214;46;22;1205;390
2024;JH05954008;      Jugendamt Ennepetal/Breckerfeld;1258;701;-;-;748;525;1;-;9;4;97;33;6;2;74;16;88;41;-;-;235;80
2024;JH05954012;      Jugendamt Gevelsberg;389;148;23;10;144;74;12;4;17;8;30;8;-;-;30;3;35;10;1;1;97;30
2024;JH05954016;      Jugendamt Hattingen;924;515;30;22;399;271;18;8;82;51;151;69;1;-;69;15;77;36;1;-;96;43
2024;JH05954020;      Jugendamt Herdecke;522;283;2;-;346;231;-;-;27;16;33;13;1;1;25;1;33;8;-;-;55;13
2024;JH05954024;      Jugendamt Schwelm;490;206;4;3;95;43;-;-;25;14;115;49;11;2;49;13;62;28;7;4;122;50
2024;JH05954028;      Jugendamt Sprockhövel (neu ab 01.12.2002);347;118;57;20;96;50;-;-;23;8;29;8;2;-;57;8;23;9;3;2;57;13
2024;JH05954032;      Jugendamt Wetter;308;118;19;8;-;-;-;-;13;7;70;30;8;1;48;7;32;19;8;5;110;41
2024;JH05954036;      Jugendamt Witten;1978;839;234;75;576;434;20;7;52;24;246;70;26;4;176;32;189;63;26;10;433;120
2024;05958;    Hochsauerlandkreis;4470;2262;203;107;2327;1528;1;1;216;97;408;157;46;18;340;66;477;158;6;2;446;128
2024;JH05958004;      Jugendamt Arnsberg;1601;790;86;46;800;469;1;1;108;47;158;66;-;-;102;31;172;67;3;1;171;62
2024;JH05958040;      Jugendamt Schmallenberg;212;87;-;-;-;-;-;-;20;11;47;18;17;7;34;13;53;26;1;1;40;11
2024;JH05958044;      Jugendamt Sundern (Sauerland);657;328;21;11;449;258;-;-;20;7;31;16;10;2;49;5;45;19;1;-;31;10
2024;JH05958999;      Kreisjugendamt des Hochsauerlandkreises;2000;1057;96;50;1078;801;-;-;68;32;172;57;19;9;155;17;207;46;1;-;204;45
2024;05962;    Märkischer Kreis;7074;3560;442;212;3482;2311;69;31;254;133;676;287;76;28;672;103;741;255;35;14;627;186
2024;JH05962004;      Jugendamt Altena;554;354;17;6;360;303;-;-;8;4;59;11;1;-;38;9;34;10;16;8;21;3
2024;JH05962016;      Jugendamt Hemer;433;208;9;4;246;157;-;-;7;3;37;12;2;1;50;5;37;12;1;-;44;14
2024;JH05962024;      Jugendamt Iserlohn;1537;780;38;24;987;587;3;3;18;9;102;62;-;-;126;11;125;38;13;5;125;41
2024;JH05962032;      Jugendamt Lüdenscheid;1301;605;95;41;636;363;-;-;61;35;131;54;19;7;95;21;176;67;-;-;88;17
2024;JH05962040;      Jugendamt Menden;1054;579;79;40;592;407;19;3;65;35;69;25;8;4;78;8;48;16;3;-;93;41
2024;JH05962052;      Jugendamt Plettenberg;490;276;5;4;302;241;-;-;3;-;48;15;22;3;41;2;34;6;1;-;34;5
2024;JH05962060;      Jugendamt Werdohl;165;70;1;1;19;13;-;-;11;5;43;23;7;5;24;3;25;11;1;1;34;8
2024;JH05962999;      Kreisjugendamt des Märkischen Kreises;1540;688;198;92;340;240;47;25;81;42;187;85;17;8;220;44;262;95;-;-;188;57
2024;05966;    Olpe, Kreis;2450;1167;86;26;998;731;6;3;70;24;483;131;26;9;175;29;176;67;42;20;388;127
2024;JH05966999;      Kreisjugendamt des Kreises Olpe;2450;1167;86;26;998;731;6;3;70;24;483;131;26;9;175;29;176;67;42;20;388;127
2024;05970;    Siegen-Wittgenstein, Kreis;4324;1776;162;28;1482;1128;43;12;154;57;565;150;73;22;442;67;520;162;57;29;826;121
2024;JH05970040;      Jugendamt Siegen;2106;1071;73;8;915;709;2;-;59;32;220;89;66;20;160;37;214;71;51;28;346;77
2024;JH05970999;      Kreisjugendamt des Kreises Siegen-Wittgenstein;2218;705;89;20;567;419;41;12;95;25;345;61;7;2;282;30;306;91;6;1;480;44
2024;05974;    Soest, Kreis;5429;2642;159;87;2251;1645;28;11;228;83;791;301;116;38;488;79;510;185;15;5;843;208
2024;JH05974028;      Jugendamt Lippstadt;1331;687;1;1;647;470;-;-;-;-;318;124;5;2;77;14;115;39;1;-;167;37
2024;JH05974040;      Jugendamt Soest;924;510;34;22;481;379;5;2;13;3;88;29;9;3;73;14;64;18;-;-;157;40
2024;JH05974044;      Jugendamt Warstein;777;438;22;14;395;269;14;6;25;15;49;29;7;4;74;20;91;41;5;2;95;38
2024;JH05974999;      Kreisjugendamt des Kreises Soest;2397;1007;102;50;728;527;9;3;190;65;336;119;95;29;264;31;240;87;9;3;424;93
2024;05978;    Unna, Kreis;7903;3773;281;121;3069;2115;91;32;536;238;830;320;112;38;946;213;862;321;48;18;1128;357
2024;JH05978004;      Jugendamt Bergkamen;1106;526;129;52;365;246;37;10;111;48;136;61;24;10;81;26;110;34;2;2;111;37
2024;JH05978020;      Jugendamt Kamen;767;364;49;20;285;182;7;6;83;37;82;30;9;4;95;24;109;45;3;2;45;14
2024;JH05978024;      Jugendamt Lünen;1888;948;26;12;801;576;12;6;41;24;91;46;13;4;331;63;185;74;27;11;361;132
2024;JH05978028;      Jugendamt Schwerte;1160;722;18;12;494;437;-;-;143;66;177;78;5;2;67;26;98;49;5;1;153;51
2024;JH05978032;      Jugendamt Selm;247;87;2;2;-;-;3;-;24;18;44;17;-;-;64;20;66;19;3;-;41;11
2024;JH05978036;      Jugendamt Unna;1001;437;6;-;518;280;4;3;24;13;66;21;5;1;134;37;140;51;5;2;99;29
2024;JH05978040;      Jugendamt Werne;339;82;26;9;-;-;14;5;26;8;65;12;10;1;42;1;52;12;-;-;104;34
2024;JH05978999;      Kreisjugendamt des Kreises Unna;1395;607;25;14;606;394;14;2;84;24;169;55;46;16;132;16;102;37;3;-;214;49
__________
"2024:
Die Stadt Essen konnte aufgrund einer technischen 
Neuausrichtung, die mit einer umfangreichen Umstellung
der Fachverfahren verbunden war, keine validen und
qualitätsgesicherten Daten an das Statistische Landesamt
übermitteln. Ein Vergleich mit den Vorjahresergebnissen ist
nicht möglich.
Die Daten der zugehörigen Regierungsbezirke und der 
NRW-Wert sind ebenfalls betroffen und mit ( ) versehen.
Ein Vergleich mit den Vorjahresergebnissen ist daher nur
eingeschränkt möglich.

2023:
Das Kreisjugendamt Siegen-Wittgenstein konnte für das 
Jahr 2023 keine Daten melden. Hier wurde ein . 
ausgewiesen. Der Kreis Siegen-Wittgenstein wurde
entsprechend mit / ausgewiesen. Ein Vergleich mit den
Vorjahresergebnissen ist nicht möglich.

Für die Jugendamt Olpe konnten für den 
Zeitraum Januar bis Dezember 2023 nur wenige Meldungen 
berücksichtigt werden. Diese Daten sind in ( ) ausgewiesen.

Die Daten der zugehörigen Kreise und Regierungsbezirke 
sowie der NRW-Wert sind ebenfalls betroffen und mit ( ) 
versehen.

Ein Vergleich mit den Vorjahresergebnissen bzw. mit 2024 ist
daher nur eingeschränkt möglich."
© IT.NRW, Düsseldorf, 2026. Dieses Werk ist lizenziert unter der Datenlizenz Deutschland - Namensnennung - Version 2.0.
Stand: 19.01.2026 / 21:12:47
